unit_id,stage_index,stage_name,value,timestamp
119,2,S2_Clean,101.0311,2026-01-01T01:58:00
119,3,S3_Deposition,96.0705,2026-01-01T01:58:00
119,4,S4_Litho,98.3042,2026-01-01T01:58:00
119,5,S5_Etch,99.9754,2026-01-01T01:58:00
119,6,S6_Implant,99.1357,2026-01-01T01:58:00
119,7,S7_Anneal,99.1847,2026-01-01T01:58:00
119,8,S8_Final_CD,101.5231,2026-01-01T01:58:00
120,1,S1_Incoming,100.9215,2026-01-01T01:59:00
120,2,S2_Clean,98.6983,2026-01-01T01:59:00
120,3,S3_Deposition,102.6386,2026-01-01T01:59:00
120,4,S4_Litho,96.3308,2026-01-01T01:59:00
120,5,S5_Etch,99.9237,2026-01-01T01:59:00
120,6,S6_Implant,99.7086,2026-01-01T01:59:00
120,7,S7_Anneal,99.3668,2026-01-01T01:59:00
120,8,S8_Final_CD,99.1,2026-01-01T01:59:00
121,1,S1_Incoming,102.237,2026-01-01T02:00:00
121,2,S2_Clean,101.9435,2026-01-01T02:00:00
121,3,S3_Deposition,102.188,2026-01-01T02:00:00
121,4,S4_Litho,103.2961,2026-01-01T02:00:00
121,5,S5_Etch,98.6288,2026-01-01T02:00:00
121,6,S6_Implant,102.8287,2026-01-01T02:00:00
121,7,S7_Anneal,99.2637,2026-01-01T02:00:00
121,8,S8_Final_CD,103.8128,2026-01-01T02:00:00
122,1,S1_Incoming,99.0833,2026-01-01T02:01:00
122,2,S2_Clean,107.1591,2026-01-01T02:01:00
122,3,S3_Deposition,102.1186,2026-01-01T02:01:00
122,4,S4_Litho,102.2885,2026-01-01T02:01:00
122,5,S5_Etch,102.0891,2026-01-01T02:01:00
122,6,S6_Implant,104.958,2026-01-01T02:01:00
122,7,S7_Anneal,99.1033,2026-01-01T02:01:00
122,8,S8_Final_CD,98.5146,2026-01-01T02:01:00
123,1,S1_Incoming,98.637,2026-01-01T02:02:00
123,2,S2_Clean,102.4375,2026-01-01T02:02:00
123,3,S3_Deposition,107.5753,2026-01-01T02:02:00
123,4,S4_Litho,99.6708,2026-01-01T02:02:00
123,5,S5_Etch,102.0431,2026-01-01T02:02:00
123,6,S6_Implant,99.3446,2026-01-01T02:02:00
123,7,S7_Anneal,102.0086,2026-01-01T02:02:00
123,8,S8_Final_CD,97.7698,2026-01-01T02:02:00
124,1,S1_Incoming,102.078,2026-01-01T02:03:00
124,2,S2_Clean,100.7119,2026-01-01T02:03:00
124,3,S3_Deposition,98.9405,2026-01-01T02:03:00
124,4,S4_Litho,102.4689,2026-01-01T02:03:00
124,5,S5_Etch,96.3203,2026-01-01T02:03:00
124,6,S6_Implant,99.4815,2026-01-01T02:03:00
124,7,S7_Anneal,100.2572,2026-01-01T02:03:00
124,8,S8_Final_CD,103.2842,2026-01-01T02:03:00
125,1,S1_Incoming,101.4406,2026-01-01T02:04:00
125,2,S2_Clean,99.3371,2026-01-01T02:04:00
125,3,S3_Deposition,102.4722,2026-01-01T02:04:00
125,4,S4_Litho,101.6902,2026-01-01T02:04:00
125,5,S5_Etch,100.2125,2026-01-01T02:04:00
125,6,S6_Implant,98.8033,2026-01-01T02:04:00
125,7,S7_Anneal,99.8447,2026-01-01T02:04:00
125,8,S8_Final_CD,100.9486,2026-01-01T02:04:00
126,1,S1_Incoming,102.7808,2026-01-01T02:05:00
126,2,S2_Clean,101.5528,2026-01-01T02:05:00
126,3,S3_Deposition,100.7823,2026-01-01T02:05:00
126,4,S4_Litho,98.6744,2026-01-01T02:05:00
126,5,S5_Etch,103.0942,2026-01-01T02:05:00
126,6,S6_Implant,101.0802,2026-01-01T02:05:00
126,7,S7_Anneal,104.2955,2026-01-01T02:05:00
126,8,S8_Final_CD,100.0297,2026-01-01T02:05:00
127,1,S1_Incoming,100.4246,2026-01-01T02:06:00
127,2,S2_Clean,103.8985,2026-01-01T02:06:00
127,3,S3_Deposition,102.7102,2026-01-01T02:06:00
127,4,S4_Litho,99.8054,2026-01-01T02:06:00
127,5,S5_Etch,98.6468,2026-01-01T02:06:00
127,6,S6_Implant,98.9425,2026-01-01T02:06:00
127,7,S7_Anneal,98.3733,2026-01-01T02:06:00
127,8,S8_Final_CD,97.7165,2026-01-01T02:06:00
128,1,S1_Incoming,103.2471,2026-01-01T02:07:00
128,2,S2_Clean,100.0568,2026-01-01T02:07:00
128,3,S3_Deposition,97.3966,2026-01-01T02:07:00
128,4,S4_Litho,102.2537,2026-01-01T02:07:00
128,5,S5_Etch,101.2492,2026-01-01T02:07:00
128,6,S6_Implant,94.6974,2026-01-01T02:07:00
128,7,S7_Anneal,101.8214,2026-01-01T02:07:00
128,8,S8_Final_CD,99.782,2026-01-01T02:07:00
129,1,S1_Incoming,99.4358,2026-01-01T02:08:00
129,2,S2_Clean,102.0445,2026-01-01T02:08:00
129,3,S3_Deposition,101.9648,2026-01-01T02:08:00
129,4,S4_Litho,99.0271,2026-01-01T02:08:00
129,5,S5_Etch,102.1442,2026-01-01T02:08:00
129,6,S6_Implant,101.1202,2026-01-01T02:08:00
129,7,S7_Anneal,99.7133,2026-01-01T02:08:00
129,8,S8_Final_CD,100.8435,2026-01-01T02:08:00
130,1,S1_Incoming,97.8793,2026-01-01T02:09:00
130,2,S2_Clean,96.301,2026-01-01T02:09:00
130,3,S3_Deposition,102.7269,2026-01-01T02:09:00
130,4,S4_Litho,102.8412,2026-01-01T02:09:00
130,5,S5_Etch,93.3473,2026-01-01T02:09:00
130,6,S6_Implant,103.7184,2026-01-01T02:09:00
130,7,S7_Anneal,102.9197,2026-01-01T02:09:00
130,8,S8_Final_CD,99.9616,2026-01-01T02:09:00
131,1,S1_Incoming,95.9258,2026-01-01T02:10:00
131,2,S2_Clean,97.1228,2026-01-01T02:10:00
131,3,S3_Deposition,101.5848,2026-01-01T02:10:00
131,4,S4_Litho,97.9414,2026-01-01T02:10:00
131,5,S5_Etch,98.9077,2026-01-01T02:10:00
131,6,S6_Implant,99.4913,2026-01-01T02:10:00
131,7,S7_Anneal,102.3988,2026-01-01T02:10:00
131,8,S8_Final_CD,100.154,2026-01-01T02:10:00
132,1,S1_Incoming,97.7972,2026-01-01T02:11:00
132,2,S2_Clean,94.0625,2026-01-01T02:11:00
132,3,S3_Deposition,98.0517,2026-01-01T02:11:00
132,4,S4_Litho,100.8276,2026-01-01T02:11:00
132,5,S5_Etch,97.5006,2026-01-01T02:11:00
132,6,S6_Implant,99.4172,2026-01-01T02:11:00
132,7,S7_Anneal,99.912,2026-01-01T02:11:00
132,8,S8_Final_CD,104.0083,2026-01-01T02:11:00
133,1,S1_Incoming,101.637,2026-01-01T02:12:00
133,2,S2_Clean,102.6174,2026-01-01T02:12:00
133,3,S3_Deposition,93.3618,2026-01-01T02:12:00
133,4,S4_Litho,99.6282,2026-01-01T02:12:00
133,5,S5_Etch,99.057,2026-01-01T02:12:00
133,6,S6_Implant,101.509,2026-01-01T02:12:00
133,7,S7_Anneal,101.5907,2026-01-01T02:12:00
133,8,S8_Final_CD,99.8746,2026-01-01T02:12:00
134,1,S1_Incoming,97.0701,2026-01-01T02:13:00
134,2,S2_Clean,101.8456,2026-01-01T02:13:00
134,3,S3_Deposition,99.0621,2026-01-01T02:13:00
134,4,S4_Litho,97.3481,2026-01-01T02:13:00
134,5,S5_Etch,98.8605,2026-01-01T02:13:00
134,6,S6_Implant,99.1712,2026-01-01T02:13:00
134,7,S7_Anneal,102.3037,2026-01-01T02:13:00
134,8,S8_Final_CD,100.4166,2026-01-01T02:13:00
135,1,S1_Incoming,99.0953,2026-01-01T02:14:00
135,2,S2_Clean,99.838,2026-01-01T02:14:00
135,3,S3_Deposition,102.3993,2026-01-01T02:14:00
135,4,S4_Litho,100.6849,2026-01-01T02:14:00
135,5,S5_Etch,97.6399,2026-01-01T02:14:00
135,6,S6_Implant,96.6212,2026-01-01T02:14:00
135,7,S7_Anneal,95.4732,2026-01-01T02:14:00
135,8,S8_Final_CD,98.2159,2026-01-01T02:14:00
136,1,S1_Incoming,104.2132,2026-01-01T02:15:00
136,2,S2_Clean,99.097,2026-01-01T02:15:00
136,3,S3_Deposition,99.501,2026-01-01T02:15:00
136,4,S4_Litho,98.8659,2026-01-01T02:15:00
136,5,S5_Etch,98.7097,2026-01-01T02:15:00
136,6,S6_Implant,98.5342,2026-01-01T02:15:00
136,7,S7_Anneal,94.7696,2026-01-01T02:15:00
136,8,S8_Final_CD,96.8353,2026-01-01T02:15:00
137,1,S1_Incoming,101.6936,2026-01-01T02:16:00
137,2,S2_Clean,99.3959,2026-01-01T02:16:00
137,3,S3_Deposition,97.9184,2026-01-01T02:16:00
137,4,S4_Litho,102.6408,2026-01-01T02:16:00
137,5,S5_Etch,98.0052,2026-01-01T02:16:00
137,6,S6_Implant,101.4039,2026-01-01T02:16:00
137,7,S7_Anneal,96.3399,2026-01-01T02:16:00
137,8,S8_Final_CD,94.6191,2026-01-01T02:16:00
138,1,S1_Incoming,103.582,2026-01-01T02:17:00
138,2,S2_Clean,101.2834,2026-01-01T02:17:00
138,3,S3_Deposition,99.0063,2026-01-01T02:17:00
138,4,S4_Litho,99.8673,2026-01-01T02:17:00
138,5,S5_Etch,97.5084,2026-01-01T02:17:00
138,6,S6_Implant,99.2445,2026-01-01T02:17:00
138,7,S7_Anneal,97.9481,2026-01-01T02:17:00
138,8,S8_Final_CD,100.4809,2026-01-01T02:17:00
139,1,S1_Incoming,98.0169,2026-01-01T02:18:00
139,2,S2_Clean,100.6971,2026-01-01T02:18:00
139,3,S3_Deposition,104.3307,2026-01-01T02:18:00
139,4,S4_Litho,100.6244,2026-01-01T02:18:00
139,5,S5_Etch,103.7594,2026-01-01T02:18:00
139,6,S6_Implant,97.605,2026-01-01T02:18:00
139,7,S7_Anneal,99.2852,2026-01-01T02:18:00
139,8,S8_Final_CD,99.2057,2026-01-01T02:18:00
140,1,S1_Incoming,95.0801,2026-01-01T02:19:00
140,2,S2_Clean,96.9696,2026-01-01T02:19:00
140,3,S3_Deposition,101.1597,2026-01-01T02:19:00
140,4,S4_Litho,101.0116,2026-01-01T02:19:00
140,5,S5_Etch,103.0768,2026-01-01T02:19:00
140,6,S6_Implant,101.97,2026-01-01T02:19:00
140,7,S7_Anneal,98.676,2026-01-01T02:19:00
140,8,S8_Final_CD,98.2994,2026-01-01T02:19:00
141,1,S1_Incoming,103.0328,2026-01-01T02:20:00
141,2,S2_Clean,97.4048,2026-01-01T02:20:00
141,3,S3_Deposition,97.5022,2026-01-01T02:20:00
141,4,S4_Litho,100.9414,2026-01-01T02:20:00
141,5,S5_Etch,102.2601,2026-01-01T02:20:00
141,6,S6_Implant,102.193,2026-01-01T02:20:00
141,7,S7_Anneal,99.3092,2026-01-01T02:20:00
141,8,S8_Final_CD,98.7783,2026-01-01T02:20:00
142,1,S1_Incoming,97.1661,2026-01-01T02:21:00
142,2,S2_Clean,101.8877,2026-01-01T02:21:00
142,3,S3_Deposition,95.784,2026-01-01T02:21:00
142,4,S4_Litho,101.412,2026-01-01T02:21:00
142,5,S5_Etch,100.3038,2026-01-01T02:21:00
142,6,S6_Implant,101.39,2026-01-01T02:21:00
142,7,S7_Anneal,103.9284,2026-01-01T02:21:00
142,8,S8_Final_CD,102.4236,2026-01-01T02:21:00
143,1,S1_Incoming,100.1818,2026-01-01T02:22:00
143,2,S2_Clean,98.0804,2026-01-01T02:22:00
143,3,S3_Deposition,104.8964,2026-01-01T02:22:00
143,4,S4_Litho,97.8616,2026-01-01T02:22:00
143,5,S5_Etch,98.9082,2026-01-01T02:22:00
143,6,S6_Implant,100.7411,2026-01-01T02:22:00
143,7,S7_Anneal,102.3291,2026-01-01T02:22:00
143,8,S8_Final_CD,102.5729,2026-01-01T02:22:00
144,1,S1_Incoming,100.4342,2026-01-01T02:23:00
144,2,S2_Clean,98.5515,2026-01-01T02:23:00
144,3,S3_Deposition,100.1833,2026-01-01T02:23:00
144,4,S4_Litho,102.8389,2026-01-01T02:23:00
144,5,S5_Etch,103.6457,2026-01-01T02:23:00
144,6,S6_Implant,100.1926,2026-01-01T02:23:00
144,7,S7_Anneal,99.5639,2026-01-01T02:23:00
144,8,S8_Final_CD,101.3068,2026-01-01T02:23:00
145,1,S1_Incoming,98.1022,2026-01-01T02:24:00
145,2,S2_Clean,98.2671,2026-01-01T02:24:00
145,3,S3_Deposition,97.2237,2026-01-01T02:24:00
145,4,S4_Litho,100.7251,2026-01-01T02:24:00
145,5,S5_Etch,99.628,2026-01-01T02:24:00
145,6,S6_Implant,103.9416,2026-01-01T02:24:00
145,7,S7_Anneal,97.397,2026-01-01T02:24:00
145,8,S8_Final_CD,103.3873,2026-01-01T02:24:00
146,1,S1_Incoming,103.1053,2026-01-01T02:25:00
146,2,S2_Clean,98.9689,2026-01-01T02:25:00
146,3,S3_Deposition,99.0457,2026-01-01T02:25:00
146,4,S4_Litho,95.3457,2026-01-01T02:25:00
146,5,S5_Etch,103.2083,2026-01-01T02:25:00
146,6,S6_Implant,100.0632,2026-01-01T02:25:00
146,7,S7_Anneal,105.4426,2026-01-01T02:25:00
146,8,S8_Final_CD,99.1145,2026-01-01T02:25:00
147,1,S1_Incoming,103.0987,2026-01-01T02:26:00
147,2,S2_Clean,104.1529,2026-01-01T02:26:00
147,3,S3_Deposition,96.9244,2026-01-01T02:26:00
147,4,S4_Litho,99.1777,2026-01-01T02:26:00
147,5,S5_Etch,98.0067,2026-01-01T02:26:00
147,6,S6_Implant,101.2855,2026-01-01T02:26:00
147,7,S7_Anneal,103.6083,2026-01-01T02:26:00
147,8,S8_Final_CD,105.0099,2026-01-01T02:26:00
148,1,S1_Incoming,101.1029,2026-01-01T02:27:00
148,2,S2_Clean,98.4957,2026-01-01T02:27:00
148,3,S3_Deposition,107.0796,2026-01-01T02:27:00
148,4,S4_Litho,99.8482,2026-01-01T02:27:00
148,5,S5_Etch,97.6732,2026-01-01T02:27:00
148,6,S6_Implant,99.7053,2026-01-01T02:27:00
148,7,S7_Anneal,95.476,2026-01-01T02:27:00
148,8,S8_Final_CD,101.3961,2026-01-01T02:27:00
149,1,S1_Incoming,99.941,2026-01-01T02:28:00
149,2,S2_Clean,99.2922,2026-01-01T02:28:00
149,3,S3_Deposition,101.1437,2026-01-01T02:28:00
149,4,S4_Litho,102.5627,2026-01-01T02:28:00
149,5,S5_Etch,98.231,2026-01-01T02:28:00
149,6,S6_Implant,100.0036,2026-01-01T02:28:00
149,7,S7_Anneal,100.8945,2026-01-01T02:28:00
149,8,S8_Final_CD,96.4582,2026-01-01T02:28:00
150,1,S1_Incoming,106.3829,2026-01-01T02:29:00
150,2,S2_Clean,99.6428,2026-01-01T02:29:00
150,3,S3_Deposition,99.4363,2026-01-01T02:29:00
150,4,S4_Litho,100.4875,2026-01-01T02:29:00
150,5,S5_Etch,100.515,2026-01-01T02:29:00
150,6,S6_Implant,95.6204,2026-01-01T02:29:00
150,7,S7_Anneal,96.4439,2026-01-01T02:29:00
150,8,S8_Final_CD,102.1585,2026-01-01T02:29:00
151,1,S1_Incoming,103.8082,2026-01-01T02:30:00
151,2,S2_Clean,103.1931,2026-01-01T02:30:00
151,3,S3_Deposition,99.1079,2026-01-01T02:30:00
151,4,S4_Litho,99.6527,2026-01-01T02:30:00
151,5,S5_Etch,98.9647,2026-01-01T02:30:00
151,6,S6_Implant,102.5355,2026-01-01T02:30:00
151,7,S7_Anneal,102.0991,2026-01-01T02:30:00
151,8,S8_Final_CD,97.7051,2026-01-01T02:30:00
152,1,S1_Incoming,105.5219,2026-01-01T02:31:00
152,2,S2_Clean,100.909,2026-01-01T02:31:00
152,3,S3_Deposition,105.0786,2026-01-01T02:31:00
152,4,S4_Litho,96.3941,2026-01-01T02:31:00
152,5,S5_Etch,96.9258,2026-01-01T02:31:00
152,6,S6_Implant,102.8597,2026-01-01T02:31:00
152,7,S7_Anneal,103.8274,2026-01-01T02:31:00
152,8,S8_Final_CD,101.9111,2026-01-01T02:31:00
153,1,S1_Incoming,105.7901,2026-01-01T02:32:00
153,2,S2_Clean,106.894,2026-01-01T02:32:00
153,3,S3_Deposition,101.3407,2026-01-01T02:32:00
153,4,S4_Litho,104.1479,2026-01-01T02:32:00
153,5,S5_Etch,98.8097,2026-01-01T02:32:00
153,6,S6_Implant,98.5014,2026-01-01T02:32:00
153,7,S7_Anneal,100.5273,2026-01-01T02:32:00
153,8,S8_Final_CD,102.1005,2026-01-01T02:32:00
154,1,S1_Incoming,104.2955,2026-01-01T02:33:00
154,2,S2_Clean,103.9842,2026-01-01T02:33:00
154,3,S3_Deposition,108.8097,2026-01-01T02:33:00
154,4,S4_Litho,97.9623,2026-01-01T02:33:00
154,5,S5_Etch,100.389,2026-01-01T02:33:00
154,6,S6_Implant,100.6199,2026-01-01T02:33:00
154,7,S7_Anneal,97.947,2026-01-01T02:33:00
154,8,S8_Final_CD,100.2502,2026-01-01T02:33:00
155,1,S1_Incoming,107.6984,2026-01-01T02:34:00
155,2,S2_Clean,100.3918,2026-01-01T02:34:00
155,3,S3_Deposition,102.3654,2026-01-01T02:34:00
155,4,S4_Litho,105.2502,2026-01-01T02:34:00
155,5,S5_Etch,100.3483,2026-01-01T02:34:00
155,6,S6_Implant,98.7063,2026-01-01T02:34:00
155,7,S7_Anneal,102.3289,2026-01-01T02:34:00
155,8,S8_Final_CD,98.4351,2026-01-01T02:34:00
156,1,S1_Incoming,103.147,2026-01-01T02:35:00
156,2,S2_Clean,100.4699,2026-01-01T02:35:00
156,3,S3_Deposition,99.2496,2026-01-01T02:35:00
156,4,S4_Litho,100.9155,2026-01-01T02:35:00
156,5,S5_Etch,102.474,2026-01-01T02:35:00
156,6,S6_Implant,101.5075,2026-01-01T02:35:00
156,7,S7_Anneal,100.0614,2026-01-01T02:35:00
156,8,S8_Final_CD,98.7008,2026-01-01T02:35:00
157,1,S1_Incoming,105.0932,2026-01-01T02:36:00
157,2,S2_Clean,101.3866,2026-01-01T02:36:00
157,3,S3_Deposition,105.7738,2026-01-01T02:36:00
157,4,S4_Litho,98.9426,2026-01-01T02:36:00
157,5,S5_Etch,100.7313,2026-01-01T02:36:00
157,6,S6_Implant,99.526,2026-01-01T02:36:00
157,7,S7_Anneal,103.947,2026-01-01T02:36:00
157,8,S8_Final_CD,102.5785,2026-01-01T02:36:00
158,1,S1_Incoming,101.4942,2026-01-01T02:37:00
158,2,S2_Clean,105.7602,2026-01-01T02:37:00
158,3,S3_Deposition,101.0127,2026-01-01T02:37:00
158,4,S4_Litho,103.0205,2026-01-01T02:37:00
158,5,S5_Etch,99.5929,2026-01-01T02:37:00
158,6,S6_Implant,100.7156,2026-01-01T02:37:00
158,7,S7_Anneal,102.9617,2026-01-01T02:37:00
158,8,S8_Final_CD,101.103,2026-01-01T02:37:00
159,1,S1_Incoming,106.9936,2026-01-01T02:38:00
159,2,S2_Clean,101.2074,2026-01-01T02:38:00
159,3,S3_Deposition,107.7904,2026-01-01T02:38:00
159,4,S4_Litho,102.0137,2026-01-01T02:38:00
159,5,S5_Etch,100.8284,2026-01-01T02:38:00
159,6,S6_Implant,100.9364,2026-01-01T02:38:00
159,7,S7_Anneal,96.9561,2026-01-01T02:38:00
159,8,S8_Final_CD,99.3173,2026-01-01T02:38:00
160,1,S1_Incoming,107.4852,2026-01-01T02:39:00
160,2,S2_Clean,99.2145,2026-01-01T02:39:00
160,3,S3_Deposition,102.9468,2026-01-01T02:39:00
160,4,S4_Litho,105.5221,2026-01-01T02:39:00
160,5,S5_Etch,100.8547,2026-01-01T02:39:00
160,6,S6_Implant,98.8317,2026-01-01T02:39:00
160,7,S7_Anneal,101.8185,2026-01-01T02:39:00
160,8,S8_Final_CD,98.268,2026-01-01T02:39:00
161,1,S1_Incoming,107.2426,2026-01-01T02:40:00
161,2,S2_Clean,101.363,2026-01-01T02:40:00
161,3,S3_Deposition,99.2996,2026-01-01T02:40:00
161,4,S4_Litho,100.6127,2026-01-01T02:40:00
161,5,S5_Etch,103.3252,2026-01-01T02:40:00
161,6,S6_Implant,98.2033,2026-01-01T02:40:00
161,7,S7_Anneal,101.0637,2026-01-01T02:40:00
161,8,S8_Final_CD,99.7117,2026-01-01T02:40:00
162,1,S1_Incoming,111.8362,2026-01-01T02:41:00
162,2,S2_Clean,104.2293,2026-01-01T02:41:00
162,3,S3_Deposition,102.1505,2026-01-01T02:41:00
162,4,S4_Litho,99.3209,2026-01-01T02:41:00
162,5,S5_Etch,104.8985,2026-01-01T02:41:00
162,6,S6_Implant,100.9625,2026-01-01T02:41:00
162,7,S7_Anneal,101.5527,2026-01-01T02:41:00
162,8,S8_Final_CD,103.0936,2026-01-01T02:41:00
163,1,S1_Incoming,107.8796,2026-01-01T02:42:00
163,2,S2_Clean,108.6451,2026-01-01T02:42:00
163,3,S3_Deposition,104.9596,2026-01-01T02:42:00
163,4,S4_Litho,99.3564,2026-01-01T02:42:00
163,5,S5_Etch,96.996,2026-01-01T02:42:00
163,6,S6_Implant,101.3117,2026-01-01T02:42:00
163,7,S7_Anneal,101.2106,2026-01-01T02:42:00
163,8,S8_Final_CD,102.1459,2026-01-01T02:42:00
164,1,S1_Incoming,104.116,2026-01-01T02:43:00
164,2,S2_Clean,104.6159,2026-01-01T02:43:00
164,3,S3_Deposition,108.4566,2026-01-01T02:43:00
164,4,S4_Litho,99.5568,2026-01-01T02:43:00
164,5,S5_Etch,98.1801,2026-01-01T02:43:00
164,6,S6_Implant,97.8415,2026-01-01T02:43:00
164,7,S7_Anneal,99.8371,2026-01-01T02:43:00
164,8,S8_Final_CD,99.4858,2026-01-01T02:43:00
165,1,S1_Incoming,111.3271,2026-01-01T02:44:00
165,2,S2_Clean,102.5624,2026-01-01T02:44:00
165,3,S3_Deposition,105.9024,2026-01-01T02:44:00
165,4,S4_Litho,106.1302,2026-01-01T02:44:00
165,5,S5_Etch,98.9192,2026-01-01T02:44:00
165,6,S6_Implant,96.8819,2026-01-01T02:44:00
165,7,S7_Anneal,101.5755,2026-01-01T02:44:00
165,8,S8_Final_CD,98.0657,2026-01-01T02:44:00
166,1,S1_Incoming,104.1594,2026-01-01T02:45:00
166,2,S2_Clean,108.3759,2026-01-01T02:45:00
166,3,S3_Deposition,101.6249,2026-01-01T02:45:00
166,4,S4_Litho,100.7567,2026-01-01T02:45:00
166,5,S5_Etch,100.7887,2026-01-01T02:45:00
166,6,S6_Implant,101.6142,2026-01-01T02:45:00
166,7,S7_Anneal,101.6573,2026-01-01T02:45:00
166,8,S8_Final_CD,102.1653,2026-01-01T02:45:00
167,1,S1_Incoming,107.5775,2026-01-01T02:46:00
167,2,S2_Clean,104.8002,2026-01-01T02:46:00
167,3,S3_Deposition,108.4014,2026-01-01T02:46:00
167,4,S4_Litho,99.3419,2026-01-01T02:46:00
167,5,S5_Etch,97.68,2026-01-01T02:46:00
167,6,S6_Implant,99.8425,2026-01-01T02:46:00
167,7,S7_Anneal,101.6183,2026-01-01T02:46:00
167,8,S8_Final_CD,99.5357,2026-01-01T02:46:00
168,1,S1_Incoming,107.4863,2026-01-01T02:47:00
168,2,S2_Clean,102.8146,2026-01-01T02:47:00
168,3,S3_Deposition,106.0988,2026-01-01T02:47:00
168,4,S4_Litho,104.9595,2026-01-01T02:47:00
168,5,S5_Etch,96.4584,2026-01-01T02:47:00
168,6,S6_Implant,99.7107,2026-01-01T02:47:00
168,7,S7_Anneal,99.9978,2026-01-01T02:47:00
168,8,S8_Final_CD,98.1643,2026-01-01T02:47:00
169,1,S1_Incoming,104.2406,2026-01-01T02:48:00
169,2,S2_Clean,104.9935,2026-01-01T02:48:00
169,3,S3_Deposition,106.866,2026-01-01T02:48:00
169,4,S4_Litho,100.354,2026-01-01T02:48:00
169,5,S5_Etch,102.5193,2026-01-01T02:48:00
169,6,S6_Implant,94.9661,2026-01-01T02:48:00
169,7,S7_Anneal,99.6612,2026-01-01T02:48:00
169,8,S8_Final_CD,96.6094,2026-01-01T02:48:00
170,1,S1_Incoming,108.7907,2026-01-01T02:49:00
170,2,S2_Clean,100.4175,2026-01-01T02:49:00
170,3,S3_Deposition,103.7865,2026-01-01T02:49:00
170,4,S4_Litho,104.3932,2026-01-01T02:49:00
170,5,S5_Etch,99.0265,2026-01-01T02:49:00
170,6,S6_Implant,100.0735,2026-01-01T02:49:00
170,7,S7_Anneal,100.3157,2026-01-01T02:49:00
170,8,S8_Final_CD,101.1429,2026-01-01T02:49:00
171,1,S1_Incoming,106.7092,2026-01-01T02:50:00
171,2,S2_Clean,102.6817,2026-01-01T02:50:00
171,3,S3_Deposition,101.2499,2026-01-01T02:50:00
171,4,S4_Litho,100.2058,2026-01-01T02:50:00
171,5,S5_Etch,102.6516,2026-01-01T02:50:00
171,6,S6_Implant,102.6908,2026-01-01T02:50:00
171,7,S7_Anneal,104.2931,2026-01-01T02:50:00
171,8,S8_Final_CD,97.0003,2026-01-01T02:50:00
172,1,S1_Incoming,107.1419,2026-01-01T02:51:00
172,2,S2_Clean,104.8667,2026-01-01T02:51:00
172,3,S3_Deposition,104.2981,2026-01-01T02:51:00
172,4,S4_Litho,98.3521,2026-01-01T02:51:00
172,5,S5_Etch,97.1525,2026-01-01T02:51:00
172,6,S6_Implant,99.5597,2026-01-01T02:51:00
172,7,S7_Anneal,103.992,2026-01-01T02:51:00
172,8,S8_Final_CD,100.1484,2026-01-01T02:51:00
173,1,S1_Incoming,104.6485,2026-01-01T02:52:00
173,2,S2_Clean,101.0812,2026-01-01T02:52:00
173,3,S3_Deposition,102.3252,2026-01-01T02:52:00
173,4,S4_Litho,100.9877,2026-01-01T02:52:00
173,5,S5_Etch,97.2032,2026-01-01T02:52:00
173,6,S6_Implant,99.1326,2026-01-01T02:52:00
173,7,S7_Anneal,103.9157,2026-01-01T02:52:00
173,8,S8_Final_CD,103.7053,2026-01-01T02:52:00
174,1,S1_Incoming,108.6053,2026-01-01T02:53:00
174,2,S2_Clean,102.8964,2026-01-01T02:53:00
174,3,S3_Deposition,104.9703,2026-01-01T02:53:00
174,4,S4_Litho,99.4605,2026-01-01T02:53:00
174,5,S5_Etch,102.2566,2026-01-01T02:53:00
174,6,S6_Implant,102.767,2026-01-01T02:53:00
174,7,S7_Anneal,103.7533,2026-01-01T02:53:00
174,8,S8_Final_CD,103.8881,2026-01-01T02:53:00
175,1,S1_Incoming,104.2781,2026-01-01T02:54:00
175,2,S2_Clean,105.3613,2026-01-01T02:54:00
175,3,S3_Deposition,104.3494,2026-01-01T02:54:00
175,4,S4_Litho,102.9573,2026-01-01T02:54:00
175,5,S5_Etch,101.0939,2026-01-01T02:54:00
175,6,S6_Implant,101.1113,2026-01-01T02:54:00
175,7,S7_Anneal,101.5054,2026-01-01T02:54:00
175,8,S8_Final_CD,99.8415,2026-01-01T02:54:00
176,1,S1_Incoming,102.4417,2026-01-01T02:55:00
176,2,S2_Clean,104.0755,2026-01-01T02:55:00
176,3,S3_Deposition,107.0033,2026-01-01T02:55:00
176,4,S4_Litho,105.011,2026-01-01T02:55:00
176,5,S5_Etch,98.3939,2026-01-01T02:55:00
176,6,S6_Implant,103.5427,2026-01-01T02:55:00
176,7,S7_Anneal,101.8847,2026-01-01T02:55:00
176,8,S8_Final_CD,99.6098,2026-01-01T02:55:00
177,1,S1_Incoming,108.8503,2026-01-01T02:56:00
177,2,S2_Clean,99.0421,2026-01-01T02:56:00
177,3,S3_Deposition,103.5183,2026-01-01T02:56:00
177,4,S4_Litho,104.8498,2026-01-01T02:56:00
177,5,S5_Etch,104.2914,2026-01-01T02:56:00
177,6,S6_Implant,97.3918,2026-01-01T02:56:00
177,7,S7_Anneal,106.0022,2026-01-01T02:56:00
177,8,S8_Final_CD,103.0077,2026-01-01T02:56:00
178,1,S1_Incoming,105.1465,2026-01-01T02:57:00
178,2,S2_Clean,105.6293,2026-01-01T02:57:00
